--- START DATA ---
CYCLE_ID:1
40,-123,1
3,-51,8
48,-128,8
6,-86,105
152,-123,88
4,-120,0
107,-120,0
0,-104,30
0,-224,0
0,-120,39
20,-123,112
96,-120,0
128,-72,46
0,-125,0
96,-127,37
24,-256,68
80,-254,100
55,-86,68
2,-127,12
0,-128,17
9,-112,80
6,-112,57
0,-91,16
133,-74,4
34,-127,40
98,-104,17
36,-88,64
128,-110,4
16,-248,44
128,-96,80
1,-244,4
34,-128,0
147,-111,77
106,-128,0
6,-112,0
2,-208,1
9,-104,128
3,-124,132
104,-124,2
8,-128,24
140,-96,0
100,-116,0
0,-127,86
96,-122,114
66,-203,80
76,-95,68
88,-120,28
134,-124,1
68,-96,6
145,-119,1
132,-110,12
32,-128,69
89,-96,84
25,-128,72
128,-118,84
79,-111,82
16,-94,16
4,-108,74
2,-112,64
50,-118,108
128,-62,3
2,-112,107
100,-112,72
68,-80,107
41,-95,2
8,-125,26
128,-121,24
10,-104,85
97,-95,16
70,-128,81
136,-94,80
140,-114,18
64,-128,16
0,-123,52
33,-184,80
2,-88,68
4,-128,41
4,-128,1
128,-124,84
141,-94,55
134,-110,16
0,-128,65
16,-212,80
96,-127,65
36,-119,8
67,-126,64
98,-126,49
80,-96,72
72,-120,80
0,-122,42
136,-128,17
132,-128,48
0,-128,6
96,-124,0
4,-120,88
41,-85,24
100,-124,0
80,-87,64
17,-56,74
136,-104,65
0,-96,32
97,-110,0
82,-84,2
36,-127,64
1,-248,106
10,-110,60
86,-126,3
5,-115,0
0,-92,3
33,-112,66
64,-97,64
9,-104,96
4,-128,13
128,-123,83
80,-119,86
12,-205,1
128,-183,50
8,-210,2
138,-126,2
8,-220,64
80,-126,64
17,-79,85
2,-110,17
136,-112,56
128,-126,32
41,-96,37
144,-192,112
10,-122,64
2,-112,10
84,-124,40
64,-106,105
135,-128,0
128,-64,49
148,-120,6
16,-84,0
65,-100,2
8,-127,68
36,-121,28
2,-127,102
131,-128,10
160,-126,34
10,-95,3
128,-96,16
128,-64,76
144,-128,13
72,-116,98
33,-122,16
94,-105,89
12,-112,12
2,-126,70
105,-112,96
131,-128,64
140,-127,80
128,-127,32
3,-110,72
129,-120,17
132,-92,28
2,-87,64
8,-126,80
2,-104,2
148,-87,64
36,-128,40
128,-104,32
129,-89,69
16,-110,36
88,-92,39
160,-127,32
131,-120,4
0,-128,66
0,-119,136
93,-126,24
87,-91,2
128,-110,77
119,-120,39
32,-206,65
96,-128,96
2,-127,16
4,-222,0
72,-118,9
68,-88,101
96,-120,8
22,-88,80
128,-110,80
68,-126,64
1,-128,2
11,-128,12
4,-94,83
158,-118,72
25,-180,64
101,-128,32
76,-128,84
98,-111,43
98,-125,64
48,-112,98
8,-119,32
96,-128,0
164,-52,98
148,-128,68
106,-102,10
24,-221,2
22,-128,0
25,-95,72
129,-108,114
8,-93,128
0,-96,0
33,-124,65
20,-127,65
36,-116,112
0,-112,0
80,-119,4
17,-184,100
4,-186,80
2,-124,65
104,-224,1
144,-122,4
130,-94,0
2,-127,54
69,-86,4
152,-60,127
137,-66,82
131,-119,68
128,-128,6
96,-112,72
113,-127,66
153,-96,76
68,-109,0
36,-106,68
130,-123,80
34,-112,66
35,-120,74
72,-222,74
2,-126,18
4,-176,100
76,-96,85
6,-128,34
129,-96,68
0,-128,65
32,-94,64
104,-128,16
64,-124,98
104,-104,78
141,-198,4
2,-112,66
132,-118,0
156,-247,68
74,-104,44
4,-124,50
4,-125,64
40,-108,37
129,-48,64
128,-55,17
32,-55,82
128,-126,18
42,-128,48
0,-119,22
12,-123,48
84,-128,72
0,-127,64
32,-224,32
144,-192,76
129,-94,0
137,-87,96
152,-197,2
19,-120,68
2,-80,4
64,-125,66
78,-117,42
80,-127,81
80,-128,112
132,-64,64
128,-216,64
2,-216,42
108,-126,1
17,-108,105
134,-128,66
75,-96,89
9,-125,99
32,-98,5
130,-93,26
4,-110,19
23,-127,100
132,-100,57
0,-112,74
100,-128,64
4,-108,14
81,-124,12
34,-120,65
30,-126,73
24,-96,48
16,-103,0
20,-94,80
54,-124,66
32,-119,68
4,-118,3
72,-124,1
136,-216,0
129,-128,68
66,-128,14
102,-104,40
128,-64,90
1,-126,64
64,-100,68
9,-120,98
64,-109,72
97,-96,96
32,-125,130
134,-128,75
128,-118,0
70,-120,0
64,-128,97
40,-112,104
17,-78,5
53,-127,100
4,-107,66
111,-127,129
2,-248,28
5,-125,64
1,-78,8
24,-124,8
137,-254,8
67,-128,81
62,-123,98
53,-110,12
8,-246,4
128,-111,12
17,-128,34
16,-229,64
0,-92,114
66,-94,32
3,-118,69
2,-80,110
18,-128,2
33,-124,72
54,-101,68
16,-127,2
68,-126,137
82,-84,1
0,-112,82
160,-117,90
17,-125,110
8,-126,116
19,-124,2
18,-87,80
133,-112,64
129,-71,78
18,-128,64
8,-127,8
133,-61,142
184,-61,75
111,-109,87
118,-71,118
141,-86,91
186,-41,116
99,-69,111
194,-69,60
117,-86,58
69,-84,98
157,-86,72
96,-111,65
109,-134,71
128,-89,79
102,-103,80
102,-108,89
90,-51,130
141,-42,108
169,-59,105
175,-32,91
163,-59,90
154,-123,65
76,-138,109
133,-63,114
108,-89,86
113,-72,121
94,-99,105
104,-121,126
159,-81,116
135,-97,90
125,-124,111
162,-89,64
177,-92,65
123,-88,115
129,-115,47
154,-53,86
91,-122,81
167,-127,47
129,-80,113
119,-65,111
132,-50,119
154,-65,122
155,-42,92
156,-59,118
143,-79,77
141,-72,61
134,-88,104
211,-60,100
90,-78,72
136,-130,104
174,-91,94
104,-102,115
105,-113,124
132,-113,101
145,-66,25
129,-60,60
74,-60,107
134,-123,112
